attack_id,name,description,created,modified,stix_id,url
M0807,Network Allowlists,"Network allowlists can be implemented through either host-based files or system hosts files to specify what connections (e.g., IP address, MAC address, port, protocol) can be made from a device. Allowlist techniques that operate at the application layer (e.g., DNP3, Modbus, HTTP) are addressed in [Filter Network Traffic](https://attack.mitre.org/mitigations/M0937) mitigation.",2019-06-10T20:53:36.319Z,2025-04-16T21:26:31.149Z,course-of-action--aadac250-bcdc-44e3-a4ae-f52bd0a7a16a,https://attack.mitre.org/mitigations/M0807
M0817,Supply Chain Management,"Implement a supply chain management program, including policies and procedures to ensure all devices and components originate from a trusted supplier and are tested to verify their integrity.",2021-04-12T17:00:21.233Z,2025-04-16T21:26:31.301Z,course-of-action--ac8f3492-7fbb-4a0a-b0b4-b75ec676136c,https://attack.mitre.org/mitigations/M0817
M0953,Data Backup,"Take and store data backups from end user systems and critical servers. Ensure backup and storage systems are hardened and kept separate from the corporate network to prevent compromise. Maintain and exercise incident response plans (Citation: Department of Homeland Security October 2009), including the management of 'gold-copy' back-up images and configurations for key systems to enable quick recovery and response from adversarial activities that impact control, view, or availability.",2019-07-19T14:33:33.543Z,2025-04-16T21:26:31.496Z,course-of-action--ad12819e-3211-4291-b360-069f280cff0a,https://attack.mitre.org/mitigations/M0953
M0810,Out-of-Band Communications Channel,Have alternative methods to support communication requirements during communication failures and data integrity attacks. (Citation: National Institute of Standards and Technology April 2013) (Citation: Defense Advanced Research Projects Agency),2019-06-06T21:16:18.709Z,2025-04-16T21:26:31.696Z,course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,https://attack.mitre.org/mitigations/M0810
M0947,Audit,"Perform audits or scans of systems, permissions, insecure software, insecure configurations, etc. to identify potential weaknesses. Perform periodic integrity checks of the device to validate the correctness of the firmware, software, programs, and configurations. Integrity checks, which typically include cryptographic hashes or digital signatures, should be compared to those obtained at known valid states, especially after events like device reboots, program downloads, or program restarts.",2019-06-11T17:06:14.029Z,2025-04-16T21:26:31.848Z,course-of-action--bcf91ebc-f316-4e19-b2f6-444e9940c697,https://attack.mitre.org/mitigations/M0947
M0802,Communication Authenticity,"When communicating over an untrusted network, utilize secure network protocols that both authenticate the message sender and can verify its integrity. This can be done either through message authentication codes (MACs) or digital signatures, to detect spoofed network messages and unauthorized connections.",2020-09-11T16:32:21.854Z,2025-04-16T21:26:32.013Z,course-of-action--c7257b6e-4159-4771-b1f3-2bb93adaecac,https://attack.mitre.org/mitigations/M0802
M0942,Disable or Remove Feature or Program,Remove or deny access to unnecessary and potentially vulnerable software to prevent abuse by adversaries.,2019-06-11T16:45:19.740Z,2025-04-16T21:26:32.177Z,course-of-action--d0909119-2f71-4923-87db-b649881672d7,https://attack.mitre.org/mitigations/M0942
M0919,Threat Intelligence Program,A threat intelligence program helps an organization generate their own threat intelligence information and track trends to inform defensive priorities to mitigate risk.,2019-06-06T19:55:50.927Z,2025-04-25T14:39:19.937Z,course-of-action--d48b79b2-076d-483e-949c-0d38aa347499,https://attack.mitre.org/mitigations/M0919
M0812,Safety Instrumented Systems,"Utilize Safety Instrumented Systems (SIS) to provide an additional layer of protection to hazard scenarios that may cause property damage. A SIS will typically include sensors, logic solvers, and a final control element that can be used to automatically respond to an hazardous condition (Citation: A G Foord, W G Gulland, C R Howard, T Kellacher, W H Smith 2004) . Ensure that all SISs are segmented from operational networks to prevent them from being targeted by additional adversarial behavior.",2019-06-06T21:16:18.709Z,2025-04-25T14:39:20.300Z,course-of-action--da44255d-85c5-492c-baf3-ee823d44f848,https://attack.mitre.org/mitigations/M0812
M0917,User Training,"Train users to be aware of access or manipulation attempts by an adversary to reduce the risk of successful spearphishing, social engineering, and other techniques that involve user interaction.",2019-06-06T16:50:04.963Z,2025-04-16T21:26:32.717Z,course-of-action--dc61c280-c29d-44e5-a960-c0dd1623d2ba,https://attack.mitre.org/mitigations/M0917
M0932,Multi-factor Authentication,"Use two or more pieces of evidence to authenticate to a system; such as username and password in addition to a token from a physical smart card or token generator. Within industrial control environments assets such as low-level controllers, workstations, and HMIs have real-time operational control and safety requirements which may restrict the use of multi-factor.",2019-06-10T20:53:36.319Z,2025-04-16T21:26:32.907Z,course-of-action--ddf3e568-f065-49e2-9106-42029a28ddbd,https://attack.mitre.org/mitigations/M0932
M0916,Vulnerability Scanning,Vulnerability scanning is used to find potentially exploitable software vulnerabilities to remediate them.,2019-06-06T16:47:30.700Z,2025-04-16T21:26:33.110Z,course-of-action--de0bc375-50e1-4e26-a342-a8ff8c9d3037,https://attack.mitre.org/mitigations/M0916
M0800,Authorization Enforcement,"The device or system should restrict read, manipulate, or execute privileges to only authenticated users who require access based on approved security policies. Role-based Access Control (RBAC) schemes can help reduce the overhead of assigning permissions to the large number of devices within an ICS. For example, IEC 62351 provides examples of roles used to support common system operations within the electric power sector (Citation: International Electrotechnical Commission July 2020), while IEEE 1686 defines standard permissions for users of IEDs. (Citation: Institute of Electrical and Electronics Engineers January 2014)",2020-09-11T16:32:21.854Z,2023-10-20T17:01:38.562Z,course-of-action--e0d38502-decb-481d-ad8b-b8f0a0c330bd,https://attack.mitre.org/mitigations/M0800
M0918,User Account Management,"Manage the creation, modification, use, and permissions associated to user accounts.",2019-06-06T16:50:58.767Z,2025-04-16T21:26:33.298Z,course-of-action--e57ebc6d-785f-40c8-adb1-b5b5e09b3b48,https://attack.mitre.org/mitigations/M0918
M0811,Redundancy of Service,"Redundancy could be provided for both critical ICS devices and services, such as back-up devices or hot-standbys.",2019-06-06T21:16:18.709Z,2025-04-16T21:26:33.475Z,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,https://attack.mitre.org/mitigations/M0811
M0922,Restrict File and Directory Permissions,Restrict access by setting directory and file permissions that are not specific to users or privileged accounts.,2019-06-06T20:54:49.964Z,2025-04-16T21:26:33.651Z,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,https://attack.mitre.org/mitigations/M0922
M0954,Software Configuration,Implement configuration changes to software (other than the operating system) to mitigate security risks associated with how the software operates.,2019-07-19T14:40:23.529Z,2025-04-16T21:26:33.833Z,course-of-action--facb8840-ebe7-49f1-b464-8ef6c8131e21,https://attack.mitre.org/mitigations/M0954
M0949,Antivirus/Antimalware,"Use signatures or heuristics to detect malicious software. Within industrial control environments, antivirus/antimalware installations should be limited to assets that are not involved in critical or real-time operations. To minimize the impact to system availability, all products should first be validated within a representative test environment before deployment to production systems. (Citation: NCCIC August 2018)",2019-06-11T17:08:33.055Z,2025-04-16T21:26:34.009Z,course-of-action--faf2b40e-5981-433f-aa46-17458e0026f7,https://attack.mitre.org/mitigations/M0949
M0806,Minimize Wireless Signal Propagation,"Wireless signals frequently propagate outside of organizational boundaries, which provide opportunities for adversaries to monitor or gain unauthorized access to the wireless network. (Citation: CISA March 2010) To minimize this threat, organizations should implement measures to detect, understand, and reduce unnecessary RF propagation. (Citation: DHS National Urban Security Technology Laboratory April 2019)",2020-09-11T16:32:21.854Z,2025-04-16T21:26:34.172Z,course-of-action--fce6866f-9a87-4d3e-a73c-f02d8937fe0e,https://attack.mitre.org/mitigations/M0806
M1006,Use Recent OS Version,New mobile operating system versions bring not only patches against discovered vulnerabilities but also often bring security architecture improvements that provide resilience against potential vulnerabilities or weaknesses that have not yet been discovered. They may also bring improvements that block use of observed adversary techniques.,2017-10-25T14:48:51.657Z,2025-04-25T14:40:08.756Z,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,https://attack.mitre.org/mitigations/M1006
